ClientID,Age,Gender,County,LoanHeldBefore,NoOfProductsHeld,AvgTxnAmt,NoOfTxns,LastTxnAmt,LoanFlag,IncomeCategory,MerCategory
5089,45,1,Leitrim,0,3,945.0,0,,0,Lower Middle,Unknown
5090,53,1,Dublin,0,2,0.0,33,783.41,0,Lower Middle,Accommodation
5091,47,0,Donegal,0,5,1940.0,0,,0,Lower Middle,Unknown
5092,36,0,Cork,0,4,0.0,0,,0,Lower Middle,Unknown
5093,48,1,Cork,1,4,1213.0,0,,0,Lower Middle,Unknown
5094,30,0,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
5095,51,0,Dublin,0,3,0.0,35,98.62,0,Lower Middle,
5096,70,1,Donegal,1,4,0.0,21,224.57,0,Lower Middle,Clothing
5097,33,1,Dublin,0,4,1232.0,18,881.49,0,Lower Middle,Hardware
5098,53,1,Cork,0,3,195.0,0,,0,Lower Middle,Unknown
5099,25,1,Mayo,0,3,0.0,25,88.91,0,Lower Middle,Transport
5100,35,1,Kildare,0,1,0.0,0,,0,Upper Middle,Unknown
5101,70,1,Leitrim,1,4,222.0,0,,0,Lower Middle,Unknown
5102,51,1,Cavan,0,2,0.0,1,569.12,0,Upper Middle,Entertainment
5103,70,0,Offaly,0,5,94.0,1,803.91,0,Lower Middle,Transport
5104,37,1,Cork,0,5,0.0,40,145.89,0,Upper Middle,Accommodation
5105,41,0,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
5106,35,0,Dublin,0,3,67.0,13,464.73,0,Lower Middle,Accommodation
5107,67,0,Dublin,1,4,171.0,0,,0,Low,Unknown
5108,23,1,Dublin,0,2,2182.0,16,394.53,0,Upper,Professional Services
5109,67,1,Dublin,0,2,0.0,0,,0,Lower Middle,Unknown
5110,31,0,Dublin,0,5,0.0,9,662.18,0,Upper Middle,Accommodation
5111,61,0,Clare,0,1,1806.0,92,329.29,1,Lower Middle,Transport
5112,26,0,Laois,0,1,491.0,11,245.74,0,Low,Transport
5113,20,0,Dublin,0,4,201.0,0,,0,Lower Middle,Unknown
5114,51,1,Tipperary,0,2,0.0,3,252.62,0,Upper Middle,Financial Services
5115,47,0,Dublin,0,4,1936.0,0,,0,Upper Middle,Unknown
5116,60,0,Dublin,0,5,0.0,17,36.11,0,Upper,Professional Services
5117,27,1,Cork,1,5,0.0,0,,0,Upper Middle,Unknown
5118,31,1,Cork,0,4,107.0,0,,0,Lower Middle,Unknown
5119,42,0,Wicklow,0,4,24.0,29,526.45,0,Lower Middle,Accommodation
5120,22,1,Dublin,0,5,1485.0,0,,0,Lower Middle,Unknown
5121,51,1,Dublin,0,3,15.0,0,,0,Lower Middle,Unknown
5122,37,1,Kildare,0,4,2296.0,63,734.05,0,Lower Middle,Transport
5123,50,0,Mayo,0,5,1148.0,5,867.27,0,Upper Middle,Transport
5124,61,1,Dublin,0,1,0.0,38,156.97,0,Lower Middle,Accommodation
5125,53,1,Cork,1,2,1182.0,0,,0,Upper,Unknown
5126,33,0,Dublin,1,3,23.0,2,804.9,0,Lower Middle,Accommodation
5127,68,0,Kildare,0,5,0.0,95,67.73,0,Upper Middle,Accommodation
5128,45,0,Dublin,1,3,0.0,14,478.28,0,Lower Middle,
5129,43,1,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
5130,56,1,Dublin,1,5,0.0,5,790.72,0,Lower Middle,
5131,60,0,Dublin,0,1,0.0,7,314.17,0,Lower Middle,Accommodation
5132,55,0,Dublin,1,4,559.0,80,521.21,1,Lower Middle,Health
5133,67,1,Dublin,0,1,0.0,6,779.45,0,Lower Middle,Transport
5134,58,0,Dublin,0,4,4794.0,0,,0,Low,Unknown
5135,51,0,Dublin,0,1,1021.0,35,848.78,0,Lower Middle,Accommodation
5136,52,0,Cork,0,3,1041.0,27,860.01,0,Lower Middle,Hardware
5137,38,0,Cavan,0,3,971.0,2,843.85,0,Lower Middle,Retail
5138,46,0,Mayo,0,3,0.0,1,536.05,0,Upper,Transport
5139,34,0,Cork,0,1,384.0,0,,0,Lower Middle,Unknown
5140,39,1,Dublin,1,3,10.0,72,192.0,0,Lower Middle,Entertainment
5141,34,1,Kildare,0,1,0.0,35,37.55,0,Lower Middle,Retail
5142,65,0,Dublin,0,1,98.0,0,,0,Upper Middle,Unknown
5143,45,1,Leitrim,0,2,0.0,3,805.8,0,Upper,Accommodation
5144,50,0,Dublin,0,5,0.0,30,421.93,0,Lower Middle,Retail
5145,55,1,Cork,0,3,0.0,0,,0,Lower Middle,Unknown
5146,29,0,Dublin,0,1,1040.0,0,,0,Lower Middle,Unknown
5147,25,1,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
5148,46,0,Donegal,0,2,44.0,54,607.68,0,Lower Middle,Accommodation
5149,57,0,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
5150,70,0,Cork,0,3,5.0,5,644.86,0,Lower Middle,Retail
5151,22,1,Cork,1,4,0.0,29,310.95,0,Lower Middle,Accommodation
5152,60,0,Clare,0,1,0.0,18,332.42,0,Lower Middle,Transport
5153,44,1,Cork,0,3,0.0,0,,0,Upper Middle,Unknown
5154,26,0,Offaly,0,1,403.0,73,612.15,0,Lower Middle,Accommodation
5155,66,1,Donegal,0,4,0.0,4,241.66,0,Upper,Transport
5156,61,0,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
5157,66,1,Wicklow,1,3,1159.0,0,,0,Lower Middle,Unknown
5158,38,1,Dublin,0,1,957.0,33,549.01,0,Upper,Transport
5159,22,0,Dublin,0,1,1191.0,54,313.24,0,Lower Middle,Accommodation
5160,21,1,Dublin,1,1,0.0,0,,0,Upper,Unknown
5161,22,1,Louth,0,1,56.0,37,68.27,0,Lower Middle,
5162,40,1,Leitrim,0,1,388.0,39,176.97,0,Lower Middle,Transport
5163,36,1,Monaghan,1,5,65.0,2,224.91,0,Lower Middle,Accommodation
5164,29,0,Dublin,1,1,0.0,25,53.17,0,Low,Memberships
5165,21,0,Dublin,0,3,0.0,33,426.04,0,Lower Middle,Accommodation
5166,63,1,Monaghan,0,3,0.0,1,550.53,0,Lower Middle,Accommodation
5167,46,1,Dublin,0,5,880.0,76,723.8,0,Lower Middle,Transport
5168,38,0,Cork,1,5,0.0,21,124.25,0,Lower Middle,Retail
5169,40,0,Dublin,0,4,0.0,30,132.36,0,Lower Middle,Accommodation
5170,23,1,Offaly,0,1,68.0,79,196.78,0,Lower Middle,Accommodation
5171,66,1,Dublin,0,4,323.0,19,534.15,0,Upper Middle,Hardware
5172,52,0,Cork,0,1,313.0,0,,0,Upper Middle,Unknown
5173,44,1,Cavan,0,2,219.0,0,,0,Upper Middle,Unknown
5174,24,1,Dublin,1,3,1802.0,16,863.65,0,Upper,Electrical Goods
5175,24,0,Waterford,0,3,0.0,3,169.94,0,Lower Middle,Hardware
5176,51,0,Galway,0,3,54.0,0,,0,Lower Middle,Unknown
5177,41,1,Kilkenny,0,1,1530.0,8,687.69,0,Lower Middle,
5178,50,0,Dublin,0,4,314.0,0,,0,Lower Middle,Unknown
5179,60,1,Dublin,1,5,0.0,29,717.16,0,Lower Middle,Professional Services
5180,30,1,Cork,0,5,2674.0,33,498.33,0,Upper Middle,Transport
5181,59,0,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
5182,37,1,Clare,1,4,0.0,32,458.2,0,Lower Middle,Electrical Goods
5183,69,1,Dublin,0,2,1211.0,0,,0,Lower Middle,Unknown
5184,20,0,Dublin,0,4,2935.0,20,241.79,0,Lower Middle,
5185,44,1,Cork,0,2,0.0,0,,0,Lower Middle,Unknown
5186,54,0,Dublin,1,1,6.0,0,,0,Lower Middle,Unknown
5187,46,1,Cavan,1,2,0.0,0,,0,Upper Middle,Unknown
5188,59,1,Carlow,0,2,0.0,62,457.47,0,Lower Middle,Entertainment
5189,58,0,Kildare,0,5,0.0,9,793.06,0,Lower Middle,Accommodation
5190,55,1,Dublin,1,5,2912.0,0,,0,Lower Middle,Unknown
5191,22,1,Dublin,0,2,2199.0,17,135.42,0,Upper,Accommodation
5192,41,1,Monaghan,0,1,0.0,0,,0,Lower Middle,Unknown
5193,47,0,Dublin,1,2,2451.0,0,,0,Upper Middle,Unknown
5194,44,1,Dublin,0,1,0.0,0,,0,Lower Middle,Unknown
5195,56,1,Longford,0,1,65.0,0,,0,Upper Middle,Unknown
5196,28,1,Limerick,0,5,6397.0,25,392.69,1,Lower Middle,Transport
5197,68,0,Dublin,1,5,0.0,0,,0,Lower Middle,Unknown
5198,33,0,Clare,0,5,971.0,18,644.36,0,Lower Middle,Financial Services
5199,33,0,Laois,1,4,0.0,0,,0,Upper,Unknown
5200,46,0,Limerick,0,2,0.0,0,,0,Lower Middle,Unknown
5201,68,0,Kilkenny,0,2,2326.0,0,,0,Lower Middle,Unknown
5202,56,0,Dublin,1,1,0.0,28,832.45,0,Lower Middle,Professional Services
5203,34,0,Dublin,0,4,0.0,10,248.41,0,Lower Middle,Accommodation
5204,29,0,Cork,0,4,0.0,0,,0,Lower Middle,Unknown
5205,51,0,Dublin,0,3,512.0,1,433.25,0,Lower Middle,Electrical Goods
5206,54,1,Dublin,0,4,1419.0,0,,0,Upper Middle,Unknown
5207,51,1,Dublin,1,4,0.0,2,166.82,0,Lower Middle,
5208,64,0,Offaly,1,3,921.0,0,,0,Lower Middle,Unknown
5209,24,0,Offaly,1,1,216.0,0,,0,Lower Middle,Unknown
5210,63,0,Dublin,0,4,66.0,9,865.66,0,Lower Middle,Health
5211,28,0,Dublin,1,4,0.0,7,362.17,0,Low,Office Equipment
5212,35,1,Clare,1,4,0.0,14,126.44,0,Lower Middle,Professional Services
5213,41,1,Cork,0,1,0.0,3,557.74,0,Lower Middle,Professional Services
5214,39,1,Dublin,1,4,227.0,41,537.73,0,Lower Middle,Accommodation
5215,40,1,Dublin,0,5,849.0,0,,0,Lower Middle,Unknown
5216,41,0,Cork,0,3,0.0,49,603.41,0,Lower Middle,Transport
5217,67,0,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
5218,48,1,Cork,0,1,1619.0,3,468.19,0,Lower Middle,Accommodation
5219,21,0,Dublin,0,2,1977.0,0,,0,Lower Middle,Unknown
5220,47,0,Dublin,0,2,2780.0,0,,0,Upper,Unknown
5221,35,1,Kerry,1,4,57.0,15,307.93,0,Lower Middle,Transport
5222,31,1,Dublin,0,4,57.0,20,566.23,0,Lower Middle,Office Equipment
5223,45,0,Dublin,1,1,0.0,14,734.38,0,Low,Accommodation
5224,57,0,Clare,0,5,1209.0,14,592.2,0,Upper Middle,Clothing
5225,25,1,Dublin,0,5,369.0,67,172.09,0,Lower Middle,Transport
5226,45,1,Clare,0,2,0.0,6,38.48,0,Lower Middle,Transport
5227,59,1,Louth,0,3,15.0,19,93.12,0,Lower Middle,Transport
5228,45,0,Offaly,0,3,350.0,52,180.72,0,Lower Middle,Transport
5229,55,0,Dublin,0,3,533.0,15,254.61,0,Lower Middle,Memberships
5230,46,1,Cavan,1,3,1252.0,0,,0,Lower Middle,Unknown
5231,51,0,Kerry,0,1,0.0,0,,0,Upper,Unknown
5232,65,0,Dublin,0,5,272.0,0,,0,Lower Middle,Unknown
5233,57,1,Dublin,0,2,145.0,8,173.91,0,Lower Middle,Entertainment
5234,62,0,Louth,0,3,36.0,0,,0,Upper,Unknown
5235,54,1,Wicklow,0,2,1204.0,0,,0,Lower Middle,Unknown
5236,35,1,Dublin,0,5,996.0,56,657.02,0,Low,Accommodation
5237,45,1,Cork,0,5,0.0,15,99.12,0,Lower Middle,Accommodation
5238,67,1,Tipperary,1,3,2402.0,22,651.41,0,Upper Middle,Professional Services
5239,30,0,Kilkenny,0,4,0.0,29,542.82,0,Lower Middle,Transport
5240,20,0,Kerry,0,3,736.0,2,102.21,0,Lower Middle,Accommodation
5241,43,1,Dublin,0,5,2102.0,6,335.1,0,Lower Middle,Professional Services
5242,63,1,Cork,0,5,0.0,54,120.62,0,Lower Middle,Retail
5243,49,0,Dublin,0,4,22.0,0,,0,Lower Middle,Unknown
5244,48,1,Dublin,1,1,70.0,0,,0,Lower Middle,Unknown
5245,39,1,Clare,0,3,2489.0,24,338.85,0,Lower Middle,Transport
5246,53,0,Cork,1,5,0.0,4,397.91,0,Lower Middle,Transport
5247,70,1,Dublin,1,5,0.0,9,284.68,0,Upper Middle,Transport
5248,23,0,Limerick,1,1,1560.0,0,,0,Lower Middle,Unknown
5249,46,1,Kerry,0,4,16.0,15,352.33,0,Upper Middle,Accommodation
5250,60,0,Dublin,0,3,21.0,0,,0,Lower Middle,Unknown
5251,33,0,Monaghan,0,3,19.0,2,451.57,0,Upper,Accommodation
5252,20,1,Mayo,1,3,0.0,28,453.73,0,Lower Middle,Transport
5253,66,0,Dublin,0,4,245.0,48,274.34,0,Lower Middle,Financial Services
5254,29,0,Cork,0,2,234.0,1,844.89,0,Upper,Electrical Goods
5255,31,0,Dublin,1,1,170.0,0,,0,Lower Middle,Unknown
5256,25,1,Longford,1,3,147.0,19,846.41,0,Lower Middle,Transport
5257,25,1,Tipperary,1,4,0.0,10,846.98,0,Lower Middle,
5258,52,0,Dublin,0,5,0.0,11,694.72,0,Upper Middle,Transport
5259,36,0,Dublin,0,4,2580.0,35,466.3,0,Upper Middle,Memberships
5260,28,0,Tipperary,0,5,0.0,0,,0,Lower Middle,Unknown
5261,68,1,Kildare,1,1,122.0,0,,0,Lower Middle,Unknown
5262,30,1,Kildare,0,1,1061.0,27,443.12,0,Upper,Accommodation
5263,36,0,Dublin,0,5,313.0,0,,0,Lower Middle,Unknown
5264,22,0,Dublin,0,1,2111.0,0,,0,Lower Middle,Unknown
5265,57,0,Donegal,0,4,0.0,0,,0,Lower Middle,Unknown
5266,36,1,Cork,0,1,2542.0,0,,0,Upper Middle,Unknown
5267,45,0,Cavan,0,4,294.0,0,,0,Lower Middle,Unknown
5268,47,1,Limerick,1,5,14.0,20,254.84,0,Lower Middle,Hardware
5269,36,0,Dublin,0,2,1351.0,0,,0,Upper Middle,Unknown
5270,51,0,Kilkenny,0,3,1171.0,68,785.43,0,Upper Middle,Groceries/Perishables
5271,51,0,Offaly,0,3,386.0,6,83.01,0,Lower Middle,Retail
5272,62,0,Mayo,0,1,0.0,29,299.41,0,Lower Middle,Groceries/Perishables
5273,46,1,Cork,0,2,2320.0,20,452.18,0,Lower Middle,Accommodation
5274,20,0,Offaly,0,5,124.0,0,,0,Upper Middle,Unknown
5275,41,0,Kerry,0,5,923.0,6,9.06,0,Lower Middle,Accommodation
5276,56,0,Dublin,0,5,0.0,29,801.52,0,Lower Middle,Accommodation
5277,31,1,Dublin,0,2,765.0,37,331.18,0,Lower Middle,Transport
5278,21,1,Dublin,0,4,403.0,0,,0,Lower Middle,Unknown
5279,36,1,Waterford,1,2,1238.0,6,138.01,0,Lower Middle,Health
5280,68,0,Dublin,0,2,0.0,24,390.09,0,Upper,Professional Services
5281,54,1,Louth,1,5,20.0,17,33.75,0,Upper,Entertainment
5282,37,1,Dublin,0,3,100.0,31,183.53,0,Upper Middle,Health
5283,49,1,Donegal,0,5,981.0,20,343.53,0,Lower Middle,Professional Services
5284,21,0,Dublin,0,4,0.0,27,648.1,0,Lower Middle,Health
5285,48,0,Dublin,0,2,1960.0,94,422.18,1,Lower Middle,Entertainment
5286,31,1,Kildare,0,2,0.0,0,,0,Lower Middle,Unknown
5287,34,1,Limerick,0,4,0.0,11,845.04,0,Lower Middle,Transport
5288,38,1,Clare,1,4,834.0,29,338.8,0,Upper Middle,Hardware
5289,39,0,Cork,0,3,0.0,4,46.76,0,Upper,Groceries/Perishables
5290,24,1,Cork,0,3,0.0,38,858.92,0,Lower Middle,Transport
5291,23,0,Dublin,0,1,0.0,40,335.55,0,Lower Middle,Accommodation
5292,59,0,Cork,1,3,214.0,0,,0,Lower Middle,Unknown
5293,27,0,Cork,0,3,729.0,40,655.98,0,Lower Middle,Transport
5294,69,1,Dublin,1,1,0.0,0,,0,Upper Middle,Unknown
5295,20,1,Dublin,0,3,0.0,15,857.21,0,Lower Middle,Accommodation
5296,64,0,Kildare,0,5,81.0,37,601.88,0,Low,Financial Services
5297,41,0,Dublin,0,1,27.0,1,249.77,0,Lower Middle,Transport
5298,23,1,Dublin,0,5,408.0,0,,0,Lower Middle,Unknown
5299,42,1,Wicklow,0,1,1539.0,0,,0,Lower Middle,Unknown
5300,68,0,Donegal,0,5,0.0,33,632.63,0,Upper Middle,Transport
5301,67,1,Dublin,0,4,0.0,46,530.47,0,Lower Middle,Accommodation
5302,39,1,Dublin,0,4,2027.0,27,503.95,0,Upper Middle,Accommodation
5303,63,1,Clare,0,4,0.0,0,,0,Lower Middle,Unknown
5304,46,1,Cork,0,4,1241.0,2,631.76,0,Upper,Hardware
5305,29,1,Dublin,0,5,0.0,47,310.07,0,Lower Middle,Transport
5306,51,1,Clare,0,1,0.0,13,421.47,0,Lower Middle,Transport
5307,20,0,Dublin,0,5,30.0,2,892.62,0,Lower Middle,Hardware
5308,68,1,Cork,1,1,229.0,32,514.13,0,Lower Middle,Clothing
5309,55,0,Donegal,0,3,0.0,0,,0,Upper,Unknown
5310,59,0,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
5311,36,1,Dublin,0,1,0.0,32,587.04,0,Lower Middle,Accommodation
5312,47,0,Carlow,1,1,962.0,19,679.87,0,Lower Middle,Accommodation
5313,46,1,Cork,0,3,59.0,0,,0,Lower Middle,Unknown
5314,52,1,Dublin,0,4,2440.0,0,,0,Upper,Unknown
5315,50,1,Cork,0,4,0.0,0,,0,Lower Middle,Unknown
5316,52,0,Dublin,0,1,0.0,0,,0,Upper Middle,Unknown
5317,39,0,Dublin,0,1,1916.0,0,,0,Lower Middle,Unknown
5318,68,1,Louth,0,4,0.0,63,443.5,0,Lower Middle,Accommodation
5319,22,0,Dublin,0,5,24.0,0,,0,Upper Middle,Unknown
5320,68,0,Wicklow,1,1,53.0,0,,0,Lower Middle,Unknown
5321,45,1,Dublin,0,4,0.0,1,353.75,0,Lower Middle,Accommodation
5322,69,0,Dublin,1,4,1077.0,1,794.61,0,Lower Middle,Transport
5323,48,0,Dublin,1,3,0.0,0,,0,Lower Middle,Unknown
5324,25,1,Meath,0,5,1081.0,34,64.25,0,Lower Middle,Retail
5325,24,1,Donegal,0,2,0.0,30,274.36,0,Upper Middle,Accommodation
5326,56,0,Cork,0,5,74.0,14,70.73,0,Upper,Restaurants/Dining
5327,23,0,Louth,1,1,1234.0,0,,0,Lower Middle,Unknown
5328,21,1,Dublin,0,1,933.0,55,539.41,0,Lower Middle,Accommodation
5329,28,1,Dublin,0,1,46.0,6,497.84,0,Lower Middle,Transport
5330,52,0,Dublin,1,5,2430.0,61,467.03,1,Lower Middle,Groceries/Perishables
5331,20,0,Cork,0,4,50.0,10,857.94,0,Lower Middle,Transport
5332,25,0,Dublin,0,5,1334.0,15,508.02,0,Upper Middle,Retail
5333,45,0,Dublin,0,1,2185.0,0,,0,Low,Unknown
5334,62,0,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
5335,64,0,Mayo,0,4,2623.0,26,663.13,0,Lower Middle,Groceries/Perishables
5336,40,0,Dublin,0,5,23.0,2,870.51,0,Lower Middle,Accommodation
5337,35,0,Dublin,0,5,812.0,0,,0,Lower Middle,Unknown
5338,41,0,Monaghan,0,4,1135.0,22,232.63,0,Upper Middle,Legal
5339,51,0,Donegal,0,1,0.0,50,743.03,0,Lower Middle,Accommodation
5340,41,1,Kilkenny,0,5,0.0,0,,0,Lower Middle,Unknown
5341,55,0,Mayo,0,4,1219.0,27,228.28,0,Lower Middle,Transport
5342,21,0,Limerick,0,1,0.0,0,,0,Lower Middle,Unknown
5343,21,0,Mayo,0,3,580.0,2,184.3,0,Lower Middle,Accommodation
5344,21,1,Galway,1,5,31.0,0,,0,Upper Middle,Unknown
5345,31,1,Dublin,0,1,0.0,23,408.1,0,Upper,Groceries/Perishables
5346,20,1,Cork,0,1,156.0,25,889.49,0,Upper,Clothing
5347,33,1,Cork,0,3,1427.0,33,467.21,0,Lower Middle,Transport
5348,32,1,Louth,1,3,255.0,39,137.33,0,Upper,Professional Services
5349,34,1,Leitrim,0,4,315.0,19,384.41,0,Lower Middle,Entertainment
5350,21,1,Mayo,1,2,220.0,33,812.8,0,Lower Middle,Professional Services
5351,20,0,Dublin,0,4,2704.0,0,,0,Lower Middle,Unknown
5352,55,1,Limerick,0,5,1063.0,36,810.72,0,Upper,Memberships
5353,42,1,Tipperary,0,1,1678.0,0,,0,Lower Middle,Unknown
5354,32,0,Kerry,0,5,1101.0,0,,0,Lower Middle,Unknown
5355,69,1,Longford,0,5,0.0,20,86.98,0,Lower Middle,
5356,38,0,Wicklow,0,5,0.0,84,128.03,0,Lower Middle,Accommodation
5357,20,0,Meath,0,1,0.0,17,664.46,0,Upper Middle,Entertainment
5358,24,1,Dublin,0,4,0.0,72,14.81,0,Lower Middle,Accommodation
5359,28,0,Cork,1,2,413.0,5,819.31,0,Lower Middle,Clothing
5360,28,1,Kildare,0,1,0.0,0,,0,Lower Middle,Unknown
5361,65,1,Cork,0,5,369.0,73,12.43,0,Lower Middle,Hardware
5362,60,0,Kilkenny,1,1,1517.0,19,777.97,0,Lower Middle,Accommodation
5363,63,0,Cork,0,1,0.0,15,647.15,0,Lower Middle,Transport
5364,39,0,Dublin,1,1,0.0,19,68.16,0,Lower Middle,Transport
5365,62,0,Kerry,0,2,6.0,0,,0,Lower Middle,Unknown
5366,21,1,Offaly,0,5,12.0,1,426.05,0,Lower Middle,Accommodation
5367,40,1,Dublin,1,3,1798.0,0,,0,Lower Middle,Unknown
5368,36,0,Dublin,0,1,1501.0,4,735.74,0,Upper Middle,Clothing
5369,22,1,Louth,0,2,26.0,37,258.53,0,Lower Middle,Professional Services
5370,57,0,Tipperary,0,3,0.0,18,10.24,0,Upper Middle,Accommodation
5371,50,0,Dublin,0,1,2311.0,22,795.99,0,Upper Middle,Clothing
5372,51,1,Kilkenny,0,2,0.0,8,384.98,0,Lower Middle,Retail
5373,62,0,Cork,0,3,172.0,0,,0,Lower Middle,Unknown
5374,32,1,Cork,0,4,428.0,33,786.66,0,Lower Middle,Accommodation
5375,20,1,Dublin,1,5,156.0,0,,0,Lower Middle,Unknown
5376,55,0,Clare,0,4,0.0,38,778.1,0,Lower Middle,Transport
5377,31,1,Dublin,0,2,799.0,9,643.73,0,Lower Middle,Professional Services
5378,29,1,Cork,1,4,0.0,4,159.97,0,Upper Middle,Hardware
5379,53,1,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
5380,61,1,Dublin,0,4,0.0,30,107.71,0,Upper,Transport
5381,34,0,Cork,0,5,0.0,19,881.14,0,Lower Middle,Accommodation
5382,58,1,Cork,0,1,0.0,19,310.41,0,Lower Middle,Accommodation
5383,34,0,Dublin,1,5,0.0,2,716.1,0,Lower Middle,Transport
5384,46,0,Dublin,1,2,0.0,31,371.21,0,Lower Middle,Accommodation
5385,39,1,Dublin,1,1,2999.0,13,14.58,0,Upper Middle,Transport
5386,45,0,Dublin,0,3,0.0,11,675.82,0,Lower Middle,Accommodation
5387,64,0,Kerry,1,2,41.0,23,193.92,0,Lower Middle,Professional Services
5388,40,1,Dublin,1,1,1953.0,0,,0,Lower Middle,Unknown
5389,31,0,Dublin,1,5,1278.0,17,258.57,0,Lower Middle,Accommodation
5390,37,1,Kerry,1,3,0.0,40,896.91,0,Lower Middle,Professional Services
5391,35,1,Dublin,0,4,0.0,81,289.86,0,Lower Middle,Accommodation
5392,44,1,Clare,0,4,1.0,0,,0,Lower Middle,Unknown
5393,63,0,Dublin,1,3,0.0,0,,0,Lower Middle,Unknown
5394,52,1,Dublin,1,4,9.0,1,603.67,0,Lower Middle,Retail
5395,36,1,Dublin,0,3,0.0,37,146.63,0,Upper Middle,
5396,59,1,Carlow,0,3,2804.0,19,352.81,0,Upper,Accommodation
5397,45,1,Cork,0,5,340.0,19,115.5,0,Upper,Professional Services
5398,59,1,Louth,1,5,0.0,38,664.79,0,Upper Middle,
5399,69,1,Clare,1,1,364.0,0,,0,Upper,Unknown
5400,68,0,Clare,0,3,0.0,38,716.35,0,Lower Middle,Transport
5401,24,0,Galway,0,2,0.0,0,,0,Lower Middle,Unknown
5402,39,1,Dublin,0,3,70.0,25,350.72,0,Lower Middle,Accommodation
5403,63,1,Dublin,0,4,381.0,9,162.29,0,Lower Middle,Professional Services
5404,55,0,Tipperary,0,5,31.0,37,287.98,0,Lower Middle,Transport
5405,60,0,Dublin,0,2,156.0,27,733.2,0,Lower Middle,Transport
5406,52,1,Dublin,0,3,40.0,17,429.98,0,Lower Middle,Transport
5407,57,1,Cork,0,2,0.0,22,214.5,0,Upper Middle,Professional Services
5408,20,0,Dublin,0,2,0.0,25,790.41,0,Lower Middle,Transport
5409,61,0,Carlow,0,4,1752.0,52,112.98,0,Lower Middle,Transport
5410,46,0,Dublin,0,3,0.0,25,118.51,0,Lower Middle,Transport
5411,60,1,Laois,0,2,46.0,40,689.33,0,Lower Middle,Transport
5412,63,1,Dublin,0,4,1939.0,14,489.84,0,Lower Middle,Education
5413,67,0,Dublin,0,4,2989.0,34,852.88,0,Lower Middle,Accommodation
5414,28,0,Dublin,1,1,3.0,0,,0,Upper Middle,Unknown
5415,23,1,Dublin,0,2,28.0,0,,0,Lower Middle,Unknown
5416,20,1,Cork,1,3,0.0,13,489.27,0,Lower Middle,Hardware
5417,50,1,Dublin,0,3,0.0,0,,0,Low,Unknown
5418,38,1,Dublin,0,5,587.0,0,,0,Lower Middle,Unknown
5419,53,1,Offaly,0,2,33.0,0,,0,Lower Middle,Unknown
5420,56,1,Cork,1,2,0.0,0,,0,Lower Middle,Unknown
5421,28,1,Dublin,1,1,54.0,67,199.9,0,Lower Middle,Utilities
5422,49,0,Cork,0,2,1501.0,27,235.86,0,Upper Middle,Retail
5423,32,0,Cork,0,1,0.0,0,,0,Upper,Unknown
5424,29,0,Dublin,0,3,24.0,21,766.29,0,Upper Middle,Transport
5425,31,1,Dublin,0,1,0.0,1,848.14,0,Lower Middle,Accommodation
5426,40,0,Cork,0,5,196.0,75,658.25,0,Upper,Entertainment
5427,61,1,Dublin,0,2,178.0,0,,0,Lower Middle,Unknown
5428,65,0,Monaghan,0,1,0.0,4,804.68,0,Lower Middle,Electrical Goods
5429,51,1,Dublin,1,2,139.0,69,781.75,0,Lower Middle,Accommodation
5430,22,1,Carlow,0,3,0.0,28,714.18,0,Lower Middle,Professional Services
5431,63,0,Cork,0,5,59.0,78,603.19,0,Lower Middle,Accommodation
5432,68,1,Dublin,0,3,0.0,90,237.65,0,Lower Middle,Transport
5433,40,0,Dublin,1,1,0.0,22,200.23,0,Lower Middle,Professional Services
5434,70,1,Cork,1,3,0.0,59,444.29,0,Lower Middle,Retail
5435,47,0,Dublin,0,1,0.0,57,898.96,0,Lower Middle,Transport
5436,23,0,Dublin,0,3,1169.0,1,896.48,0,Lower Middle,Groceries/Perishables
5437,62,1,Dublin,0,3,0.0,0,,0,Upper,Unknown
5438,66,1,Dublin,0,1,110.0,36,606.55,0,Lower Middle,Groceries/Perishables
5439,59,1,Cork,1,3,0.0,0,,0,Lower Middle,Unknown
5440,21,0,Offaly,1,2,206.0,32,522.49,0,Lower Middle,Entertainment
5441,64,0,Louth,0,2,0.0,1,343.6,0,Lower Middle,Groceries/Perishables
5442,69,0,Limerick,0,2,1018.0,0,,0,Upper Middle,Unknown
5443,62,0,Waterford,1,4,0.0,25,850.69,0,Upper Middle,Entertainment
5444,57,0,Cork,0,1,82.0,9,776.96,0,Lower Middle,Transport
5445,20,0,Dublin,0,2,885.0,10,115.22,0,Upper Middle,Professional Services
5446,22,1,Dublin,0,2,145.0,35,861.33,0,Lower Middle,
5447,32,1,Clare,1,5,0.0,13,27.42,0,Upper Middle,Retail
